frag,score,size
[1*]O[C@@H]1C[C@H](C)CC[C@@H]1C(C)C,0.273861278752583,12
[1*]C(=O)C=O,0.273861278752583,5
[1*]OCC(=O)Cl,0.273861278752583,6
[1*]O[C@@H]1C[C@@H](C)CC[C@H]1C(C)C,0.273861278752583,12
[1*]C(=O)O[C@@H]1C[C@H](C)CC[C@@H]1C(C)C,0.273861278752583,14
[1*]C(C)[C@H]1CC[C@@H](C)C[C@H]1OC(=O)C=O,0.273861278752583,15
[1*][C@@]12CC[C@H](O)C(C)(C)[C@H]1CCCC2=O,0.2725865102545527,15
[1*][C@H]1CC[C@@]2(C)C(=O)CCC[C@@H]2C1(C)C,0.2725865102545527,15
[1*]C1(C)[C@H]2CCCC(=O)[C@]2(C)CC[C@@H]1O,0.2725865102545527,15
[1*]OC(=O)[C@]12CC[C@H](CC1=O)C2(C)C,0.2716193383319644,14
[1*]C1(C)[C@@H]2CC[C@@]1(C(=O)OC)C(=O)C2,0.2716193383319644,14
[1*][C@H]1CC[C@H](C)C[C@H]1O[C@H]1C=CC(=O)O1,0.2709977265207042,15
[1*][C@H]1C=CC(=O)O1,0.2709977265207042,7
[1*]C(C)[C@H]1CC[C@H](C)C[C@H]1O[C@H]1C=CC(=O)O1,0.2709977265207042,17
[1*][C@@]1(NC)[C@@H]2CC[C@@H](C2)C1(C)C,0.2678416144567206,12
[1*]N[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,0.2678416144567206,12
[1*]C[C@]12CC[C@H](C[C@H]1O)C2(C)C,0.2678416144567206,12
[1*]C1(C)[C@@H]2CC[C@@]1(CS)[C@H](O)C2,0.2678416144567206,12
[1*][C@H]1C[C@@H](C)CC[C@@H]1C(C)C,0.26783265860729594,11
[1*]C1(C)[C@H]2CC[C@]1(/C=C/OC)C(=O)C2,0.2662297396387277,14
[1*]O/C=C/[C@@]12CC[C@@H](CC1=O)C2(C)C,0.2662297396387277,14
[1*]/C=C/[C@@]12CC[C@@H](CC1=O)C2(C)C,0.2662297396387277,13
[1*]C1(C)[C@H]2CC[C@]1(C)[C@@](C)(O)C2,0.2641352718976871,12
[1*]C[C@@H]1C[C@H](C)CC[C@@H]1O,0.2630907785182671,10
[1*][C@@H]1CC[C@H](O)[C@H](C[NH+]2CCC(C)(C)C2)C1,0.2630907785182671,16
[1*]C(C)[C@H]1CC[C@H](C)C[C@@H]1OC(=O)/C(C)=N\O,0.2578013546541958,17
[1*][C@H]1CC[C@H](C(C)C)[C@@H](OC(=O)/C(C)=N\O)C1,0.2578013546541958,17
[1*]C(=O)C(F)=C1C[C@H](C)CC[C@@H]1C(C)C,0.253628636750894,15
[1*][C@H]1CC[C@@H](C)CC1=C(F)C(=O)[O-],0.253628636750894,13
[1*]C[C@H]1CC[C@@H](C)C[C@@H]1O,0.2528681626704075,10
[1*]CC[C@H]1CC[C@@H](C)C[C@@H]1O,0.2528681626704075,11
[1*]C1(C)C([NH2+][C@H]2CC[C@H]([NH3+])C2)C1(C)C,0.2493053612581432,14
[1*][NH2+][C@H]1CC[C@H]([NH3+])C1,0.2493053612581432,8
[1*][C@]1(O)C[C@@H]2CC[C@@]1(C)C2(C)C,0.249237655831585,12
[1*][C@H](C)[NH2+][C@H]1CCC[C@H](C)C1,0.248243126510975,11
[1*]C1([C@H](C)[NH2+][C@H]2CCC[C@H](C)C2)CC1,0.248243126510975,14
[1*]CC(=O)[C@@H]1CC[C@@H](C)C[C@@H]1C,0.2480694691784169,12
[1*][C@H]1C[C@H](C)CC[C@H]1C(=O)CC,0.2480694691784169,12
[1*]C(=O)[C@@H]1CC[C@@H](C)C[C@@H]1C,0.2480694691784169,11
[1*]C1(C)[C@@H]2CC[C@@]1(C)C(=O)C2=C,0.2473978706389499,12
[1*]C1=C[C@H](O)[C@@H](C(C)C)CC1,0.2468853599393471,11
[1*]C(C)[C@H]1CCC(C)=C[C@@H]1O,0.2468853599393471,11
[1*]CC1(C[NH2+][C@@H]2C[C@H](C)CC[C@@H]2C(C)C)CC1,0.2457565379819016,17
[1*][C@@H]1C[C@@H](C)CC[C@H]1C(C)C,0.24494924647950994,11
[1*][NH2+][C@@H]1C[C@H]1C,0.2448979591836735,6
[1*][C@@H]1C[C@H]1[NH2+][C@@H]1CCCC1(C)C,0.2448979591836735,12
[1*]C1(C)CCC[C@H]1[NH2+][C@@H]1C[C@H]1C,0.2448979591836735,12
[1*]C(C)[C@H]1CC[C@H](C)C[C@H]1NC(=O)c1nc[nH]n1,0.2439750182371333,18
[1*][C@H]1CC[C@H](C(C)C)[C@H](NC(=O)c2nc[nH]n2)C1,0.2439750182371333,18
[1*]C(C)[C@H]1CC[C@@H](C)C[C@H]1NC(=O)c1csnn1,0.2439750182371333,18
[1*][C@@H]1CC[C@H](C(C)C)[C@H](NC(=O)c2csnn2)C1,0.2439750182371333,18
[1*]C1(C)CCCC[C@H]1[NH2+][C@H]1CC[C@@H](C)C1,0.2432446313762638,15
[1*]C(C)C[NH+](C1CC1)[C@H]1CCC(C)(C)[C@@H]1O,0.2432446313762638,16
[1*][NH+](CC(C)C)[C@H]1CCC(C)(C)[C@@H]1O,0.2432446313762638,14
[1*][C@@H]1CCC(=O)[C@H](C[C@@H](C)O)C1,0.2425356250363329,12
[1*][C@H](C)C[C@@H]1C[C@H](C(C)C)CCC1=O,0.2425356250363329,14
[1*]C(C)[C@@H]1CCC(=O)[C@H](C[C@@H](C)O)C1,0.2425356250363329,14
[1*]C(C)N1C(=O)NC(=N)[C@]12CC[C@@H](C)C[C@H]2C,0.2424670637275323,17
[1*][C@@H]1CC[C@]2(C(=N)NC(=O)N2C(C)C)[C@H](C)C1,0.2424670637275323,17
[1*][C@]1(O)CC[C@H]2C[C@@H]1C2(C)C,0.2416740392758565,11
[1*]C1(C)[C@H]2CC[C@@](O)(C[NH3+])[C@@H]1C2,0.2416740392758565,12
[1*][C@@]1(C[NH3+])CC[C@H]2C[C@@H]1C2(C)C,0.2416740392758565,12
[1*][C@]1(O)CC[C@@H](C)C[C@H]1C,0.2416740392758565,10
[1*][C@@]1(COC)CC[C@@H](C)C[C@H]1C,0.2416740392758565,12
[1*][C@@H]1C[C@H](C)CC[C@@]1(O)COC,0.2416740392758565,12
[1*]C1(C)/C(=N/N)[C@]2(C)CC[C@H]1C2,0.2414933528093784,12
[1*]S(=O)(=O)C[C@H](C)[NH2+][C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0.2412253203385038,18
[1*][C@H](C)[NH2+][C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0.2412253203385038,14
[1*]C1(C)[C@H]2CC[C@]1(C)[C@@H]([NH2+][C@@H](C)CS(C)(=O)=O)C2,0.2412253203385038,18
[1*]C(C)[C@@H]1C[C@H](CCC)CCC1=O,0.2410668113763689,13
[1*]C[C@@H]1CCC(=O)[C@H](C(C)C)C1,0.2410668113763689,12
[1*]CC[C@@H]1CCC(=O)[C@H](C(C)C)C1,0.2410668113763689,13
[1*][C@@H]1CCC[C@H]([C@]2(C(C)C)CCC[NH2+]2)C1,0.2402416478937739,15
[1*]C(C)[C@@]1([C@H]2CCC[C@@H](C)C2)CCC[NH2+]1,0.2402416478937739,15
[1*]C1(C)CCC[C@@]1(O)[C@@H]1C[C@H](C)CC[NH2+]1,0.2387834664704596,15
[1*][C@@]1([C@@H]2C[C@H](C)CC[NH2+]2)CCCC1(C)C,0.2387834664704596,15
[1*][C@@H]1C[C@H](C)CC[NH2+]1,0.2387834664704596,8
[1*]C(C)OCCC(=O)N[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0.2373420464031862,19
[1*]C1(C)[C@@H]2CC[C@@]1(C)[C@H](NC(=O)CCOC(C)C)C2,0.2373420464031862,19
[1*][C@@H](C(C)C)[C@@H]1CCCC1(C)C,0.2369017707396714,12
[1*][C@H](Br)[C@@H]1CCCC1(C)C,0.2369017707396714,10
[1*]C1(C)[C@@H]2[C@H]1CCC(=O)[C@@]1(C)CC[C@](C)(O)[C@@H]21,0.2369017707396714,17
[1*]C1(C)CC[NH+](C[C@@H]2C[C@@H](C)CCC2=O)C1,0.2367160382369996,16
[1*][C@H]1CCC(=O)[C@H](C[NH+]2CCC(C)(C)C2)C1,0.2367160382369996,16
[1*][C@@]12CC[C@@H]([C@@H]([NH+](C)C)[C@H]1O)C2(C)C,0.2364712747075234,14
[1*]C1(C)[C@H]2CC[C@]1(C)[C@H](O)[C@@H]2[NH+](C)C,0.2364712747075234,14
[1*][NH+](C)[C@H]1[C@@H](O)[C@@]2(C)CC[C@@H]1C2(C)C,0.2364712747075234,14
[1*][C@@H]1CCC[C@H]1[C@H](Cl)C(C)C,0.2362497692874473,11
[1*][C@@H](Cl)[C@@H]1CCC[C@H]1C,0.2362497692874473,9
[1*][C@@]12CC[C@@H]([C@@H](N=C=S)C1=O)C2(C)C,0.2361341872016216,14
[1*]C1(C)[C@H]2CC[C@]1(C)C(=O)[C@@H]2N=C=S,0.2361341872016216,14
[1*]C1(C)CCC[C@@H](C)[C@@H]1C[C@@H](C)[C@@H](C)O,0.2357022603955158,15
[1*]C[C@H]1[C@H](C)CCCC1(C)C,0.2357022603955158,11
[1*]C1(C)CCC[C@H](C[NH+](C)C(C)C)[C@H]1O,0.2357022603955158,15
[1*][NH+](C)C[C@H]1CCCC(C)(C)[C@@H]1O,0.2357022603955158,13
[1*][NH+](C[C@H]1CCCC(C)(C)[C@@H]1O)C(C)C,0.2357022603955158,15
[1*][C@H](C)[C@H]1C[C@@H](C)CC(C)(C)C1,0.2352002315818805,12
[1*]C1(C)C[C@H](C)C[C@H]([C@@H](C)[NH3+])C1,0.2352002315818805,12
[1*][C@@]1(CC(=O)[O-])C[C@@H]2CC[C@@]1(C)C2(C)C,0.2343400397654829,15
[1*]CC(C)(C)CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0.2338039562505468,17
[1*]CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0.2338039562505468,13
[1*]C(C)(C[NH3+])CO[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0.2338039562505468,17
[1*]C1CCC([C@]2(O)CC(C)(C)OC2(C)C)CC1,0.2333333333333333,17
[1*]C1(C)C[C@@](O)(C2CCC(C)CC2)C(C)(C)O1,0.2333333333333333,17
[1*][C@@]1(C2CCC(C)CC2)CC(C)(C)OC1(C)C,0.2333333333333333,17
[1*]C1(C)CCC[C@H]1[C@H](C)[NH2+]C,0.2331262020600784,11
[1*][C@H]([NH2+]C)[C@@H]1CCCC1(C)C,0.2331262020600784,11
[1*][NH2+][C@@H](C)[C@@H]1CCCC1(C)C,0.2331262020600784,11
[1*][C@H]1CC[C@H](C)C[C@@H]1NC(=O)c1cccnc1,0.2326867554826112,17
[1*]C(C)[C@H]1CC[C@H](C)C[C@@H]1NC(=O)c1cccnc1,0.2326867554826112,19
[1*]C(C)[C@@H]1CC[C@@H](C)C[C@H]1NC(=O)c1ccncc1,0.2326867554826112,19
[1*][C@@H]1CC[C@@H](C(C)C)[C@H](NC(=O)c2ccncc2)C1,0.2326867554826112,19
[1*]C1(C)CCC[C@H]([C@H](C)[NH3+])CC1,0.2321153829895988,12
[1*]C1(C)[C@@H]2CC[C@@]1(C)[C@H](NC(=O)NCC)C2,0.2318694478800841,16
[1*]C1(C)C(=O)N(C)CCN1[C@@H]1C[C@@H](C)CC[C@H]1C[NH3+],0.2302830932359192,19
[1*]C1(C)[C@H]2CC[C@]1(C)[C@H](OC(=O)[C@@H]1CCCS1)C2,0.2298923695784803,18
[1*][C@@]12CC[C@@H](C[C@H]1OC(=O)[C@@H]1CCCS1)C2(C)C,0.2298923695784803,18
[1*]C(C)[C@@H]1CC[C@H](C)C[C@H]1OCC(C)(C)C(=O)NN,0.2297958277449344,19
[1*]C(C)(CO[C@@H]1C[C@@H](C)CC[C@H]1C(C)C)C(=O)NN,0.2297958277449344,19
[1*][C@@H]1CC[C@H](C)C[C@H]1OCC(C)(C)C(=O)NN,0.2297958277449344,17
[1*]C(C)[C@H]1CC[C@@H](C)C[C@H]1[NH2+][C@H](C)CS(=O)(=O)CC,0.2297958277449344,19
[1*]S(=O)(=O)C[C@@H](C)[NH2+][C@@H]1C[C@H](C)CC[C@@H]1C(C)C,0.2297958277449344,18
[1*]C1(C)C([NH+]2CCC(=O)C[C@@H]2C)C1(C)C,0.2296924480466329,15
[1*][C@H]1CC(=O)CC[NH+]1C1C(C)(C)C1(C)C,0.2296924480466329,15
[1*][NH+]1CCC(=O)C[C@@H]1C,0.2296924480466329,9
[1*]OCC(=O)[C@@H]1CCC[C@@H](C)C1,0.2296924480466329,12
[1*]CC(=O)[C@@H]1CCC[C@@H](C)C1,0.2296924480466329,11
[1*]C(C)OCC(=O)[C@@H]1CCC[C@@H](C)C1,0.2296924480466329,14
[1*][C@H](O)C[C@H]1C[C@H](C(C)C)CCC1=O,0.2295255810082282,14
[1*]C[C@H](O)C[C@H]1C[C@H](C(C)C)CCC1=O,0.2295255810082282,15
[1*][C@H]1C[C@H]([C@]2(O)CCCCC2(C)C)CC[C@H]1C,0.2295081967213115,17
[1*][C@@]1([C@@H]2CC[C@@H](C)[C@@H](C)C2)CCCCC1(C)C,0.2295081967213115,17
[1*][C@@H]1C[C@@]2(C)CC[C@@H]1C2(C)C,0.2291746242570528,11
[1*]/C(=N\O)[C@@H]1C[C@@]2(C)CC[C@@H]1C2(C)C,0.2291746242570528,14
[1*][C@@H]1C[C@H](C)CC[C@@H]1C(C)C,0.2280760691743032,11
[1*][NH+]1CC[C@H]([NH3+])[C@@H](C)C1,0.2277867258047101,9
[1*]/C=C1\[C@@H]2CC[C@@H](C2)C1(C)C,0.2277867258047101,11
[1*]C1(C)C([NH+]2CC[C@H]([NH3+])[C@@H](C)C2)C1(C)C,0.2277867258047101,15
[1*]OC(=O)/C=C1\[C@@H]2CC[C@@H](C2)C1(C)C,0.2277867258047101,14
[1*]C1(C)/C(=C/C(=O)OC)[C@@H]2CC[C@H]1C2,0.2277867258047101,14
[1*]/C=C1\[C@H]2CC[C@H](C2)C1(C)C,0.2275185835978084,11
[1*]C1(C)/C(=C/CO)[C@H]2CC[C@@H]1C2,0.2275185835978084,12
[1*]C/C=C1\[C@H]2CC[C@H](C2)C1(C)C,0.2275185835978084,12
[1*]C1(C)CC[C@@H](C[NH+]2CCC[C@H]2C)[C@H]1O,0.227429413073671,15
[1*][C@@H](C)[C@H](C)[NH2+]C1CCC(C)CC1,0.2273141714077597,13
[1*]C(C)[C@@H](C)C1(O)[C@@H]2CCC[C@@H]21,0.2270568830724425,12
[1*]C(C)[C@H]1C[S@](=O)[C@@H](C)CC[NH2+]1,0.2270568830724425,12
[1*][C@@H]1C[C@H](C)C[C@@H](C)[C@@H]1[NH+]1CCC(C)(C)C1,0.2269851278025935,16
[1*]C1(C)CC[NH+]([C@H]2[C@H](C)C[C@@H](C)C[C@H]2O)C1,0.2269851278025935,16
[1*]C1(C)CC[C@@H]2S[C@H](C)CC[NH2+][C@@H]21,0.2264150943396226,13
[1*]C(C)[C@@H]1CC[C@@H](C)C[C@@]12C(=N)NC(=O)N2C1CC1,0.2263479546725356,19
[1*]CC(=O)O[C@@H]1C[C@H](C)CC[C@@H]1C(C)C,0.2261614451198748,15
[1*][C@H]1CC[C@@H](C)C[C@H]1OC(=O)C[NH+](C)C1CC1,0.2261614451198748,17
[1*][C@@H]1CC[C@H](C(C)C)[C@H](OC(=O)C[NH+](C)C2CC2)C1,0.2261614451198748,19
[1*][N+](C)(CCO)CC(=O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,0.2258663058013806,20
[1*]C(C)[C@H]1CC[C@H](C)C[C@@H]1OC(=O)C[N+](C)(C)CCO,0.2258663058013806,20
[1*][C@H]1CC[C@H](C(C)C)[C@@H](OC(=O)C[N+](C)(C)CCO)C1,0.2258663058013806,20
[1*][C@H]1CC[C@H](C(C)C)[C@H](NC(=O)c2ccc(C[NH3+])o2)C1,0.2257268081912259,20
[1*]Cc1ccc(C(=O)N[C@@H]2C[C@@H](C)CC[C@@H]2C(C)C)o1,0.2257268081912259,20
[1*][C@H]1CC[C@H](C)C[C@H]1NC(=O)c1ccc(C[NH3+])o1,0.2257268081912259,18
[1*][C@@H]1CC[C@@H](C(=O)NCC2C(C)(C)C2(C)C)C1,0.2255575342205187,17
[1*]C1(C)C(CNC(=O)[C@@H]2CC[C@@H]([NH3+])C2)C1(C)C,0.2255575342205187,17
[1*][C@H]1CCCN(C(=O)C2C(C)(C)C2(C)C)C1,0.2254938084008486,16
[1*][C@@H]1C(=O)NC(C)(C)C(=O)N1[C@H]1CCCC1(C)C,0.2253469547164993,18
[1*][C@@H](CC)C[NH2+][C@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0.2251014012274807,16
[1*][C@@]12CC[C@@H](C[C@@H]1[NH2+]C[C@H](CC)CCO)C2(C)C,0.2251014012274807,18
[1*]C1(C)[C@H]2CC[C@]1(C)[C@@H]([NH2+]C[C@H](CC)CCO)C2,0.2251014012274807,18
[1*]C(C)(CC(=C)C)[C@@H]1CC[C@H](C)CC1=O,0.2250541060486359,15
[1*]C12CCC(CC1)C(C)(C)[N+]([O-])=[N+]2[O-],0.2247805947796065,14
[1*]C1(C)C2CCC(C)(CC2)[N+]([O-])=[N+]1[O-],0.2247805947796065,14
[1*]C(=O)[C@@H]1C[C@@H](C)CC(C)(C)C1,0.2244897959183673,12
[1*]C1(C)C[C@H](C)C[C@@H](C(C)=O)C1,0.2244897959183673,12
[1*]N[C@@H]1C(C)(C)[C@H]2CC[C@]1(C)C2,0.2244485579646565,12
[1*][C@@]12CC[C@@H](C1)C(C)(C)[C@H]2NC(=O)C1CCC1,0.2244485579646565,17
[1*]C(=O)N[C@@H]1C(C)(C)[C@H]2CC[C@]1(C)C2,0.2244485579646565,14
[1*]C[C@H]1CC[C@H](O)[C@H]1C,0.2237949398091366,9
[1*]C(C)OC[C@H]1CC[C@H](O)[C@H]1C,0.2237949398091366,12
[1*][C@H]1CC[C@H](O)[C@H]1C,0.2237949398091366,8
[1*]C1(C)CC[NH+]([C@H]2C[C@H](C)CC[C@@H]2NCC)C1,0.2236067977499789,17
[1*][C@@H]1CC[C@H](NCC)[C@@H]([NH+]2CCC(C)(C)C2)C1,0.2236067977499789,17
[1*]N[C@H]1CC[C@@H](C)C[C@@H]1[NH+]1CCC(C)(C)C1,0.2236067977499789,16
[1*][C@@H]1CCC[C@@H]([NH2+]C2C(C)(C)C2(C)C)C1,0.2235070400837382,15
[1*]C1(C)C([NH2+][C@@H]2CCC[C@@H](OC)C2)C1(C)C,0.2235070400837382,16
[1*]C1(C)[C@@H]2CC[C@@]1(C)[C@H]([NH2+]Cc1nncn1C(C)C)C2,0.2234635977367327,20
[1*]C(C)n1cnnc1C[NH2+][C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,0.2234635977367327,20
[1*][C@@](O)(C(C)C)[C@@]1(C[NH3+])CC[C@@H](C)C1,0.2234074158130951,14
[1*]C(C)[C@@](C)(O)[C@@]1(C[NH3+])CC[C@@H](C)C1,0.2234074158130951,14
[1*][C@]1([C@](C)(O)C(C)C)CC[C@@H](C)C1,0.2234074158130951,13
[1*]C(C)(C)[C@]1(O)CC[C@H](C)C[C@H]1C,0.2234074158130951,13
[1*][C@@H]1C[C@@H](C)CC[C@@]1(O)C(C)(C)C[NH3+],0.2234074158130951,14
[1*][NH+](C)CCO[C@@H]1C[C@@H]2CC[C@@]1(C)C2(C)C,0.2232786878186487,16
[1*]C1(C)[C@H]2CC[C@]1(C)[C@H](OCC[NH+](C)C)C2,0.2232786878186487,16
[1*][C@@H]1CC[C@H](C)C[C@H]1[NH+](C)CC(C)C,0.2232399282694977,14
[1*]C(C)C[NH+](C)[C@@H]1C[C@@H](C)CC[C@H]1C#N,0.2232399282694977,15
[1*][C@@H]1CC[C@H]2[C@@H]([C@H]3[C@]1(C)CC[C@]3(C)O)C2(C)C,0.2229950132991411,17
[1*][C@]12CC[C@](C)(O)[C@H]1[C@@H]1[C@H](CC[C@H]2O)C1(C)C,0.2229950132991411,17
[1*][C@@]1(C)CC[C@]2(C)[C@H](O)CC[C@H]3[C@@H]([C@@H]21)C3(C)C,0.2229950132991411,17
[1*]C(C)[C@H]1CC[C@H](C)C[C@@H]1[NH2+]Cc1cnn(C)c1C,0.2226408891404303,19
[1*][C@H]1CC[C@H](C)C[C@@H]1[NH2+]Cc1cnn(C)c1C,0.2226408891404303,17
[1*][NH2+][C@H]1C[C@@H](C)CC[C@@H]1C(C)C,0.2226408891404303,12
[1*][C@H]([C@@H]1CC[C@H](C)[C@@H](C)C1)[C@@H](C)[NH3+],0.2225228999581901,13
[1*][C@H](C)[C@@H]1CC[C@H](C)[C@@H](C)C1,0.2225228999581901,11
[1*]C(C)[C@@H](Br)[C@@H]1CC[C@@H](C)[C@@H](C)C1,0.2225228999581901,13
[1*][C@H](C(C)C)[C@@H]1CC[C@@H](C)[C@@H](C)C1,0.2225228999581901,13
[1*][NH2+][C@H]1CCC[C@H](C)C1,0.22184091455315597,9
[1*]C(C)(C)OC(=O)N/N=C1/C[C@@H]2CC[C@@]1(C)C2(C)C,0.2217379842850023,19
[1*]/N=C1/C[C@@H]2CC[C@@]1(C)C2(C)C,0.2217379842850023,12
[1*]C(=O)N/N=C1/C[C@@H]2CC[C@@]1(C)C2(C)C,0.2217379842850023,15
[1*]C1(N(C)C)CCC(C)CC1,0.2214872542011953,11
[1*][C@H](C)C1(N(C)C)CCC(C)CC1,0.2214872542011953,13
[1*]C1(C)CCC[C@@H]1NC(=O)[C@@H](C)Cl,0.2214872542011953,13
[1*][C@@H]1CCC[C@@H](NC(=O)[C@H]([NH3+])C(C)C)C1,0.221446294930535,15
[1*][C@@H](C(=O)[O-])[C@H](C)S[C@H]1CCC[C@H](C)C1,0.221446294930535,15
[1*][C@H](S[C@H]1CCC[C@H](C)C1)[C@@H](C)C(=O)[O-],0.221446294930535,15
[1*]C(C)N(C)C(=O)N[C@@H]1CCC[C@H](C)C1,0.221446294930535,15
[1*]C(C)C[C@@H](C(=O)[O-])[C@@H]1CCC[C@@H](C)C1,0.221446294930535,15
[1*]N(C(=O)N[C@@H]1CCC[C@H](C)C1)C(C)C,0.221446294930535,15
[1*]S[C@@H](C)[C@@H](C)C(=O)[O-],0.221446294930535,9
[1*]C(C)[C@@H]([NH3+])C(=O)N[C@@H]1CCC[C@@H](C)C1,0.221446294930535,15
[1*][C@H](CC(C)C)[C@@H]1CCC[C@@H](C)C1,0.221446294930535,13
[1*][NH+](CC1CC1)[C@H]1CCC(C)(C)[C@@H]1O,0.2210705327517166,14
[1*][C@H]1CC[NH2+][C@@H]2[C@H](CCC2(C)C)S1(=O)=O,0.2210705327517166,15
[1*]C1(C)CC[C@H]2[C@H]1[NH2+]CC[C@H](C)S2(=O)=O,0.2210705327517166,15
[1*]C1(C)CC[C@@H]2[C@@H]1[NH2+]C[C@H](C)CS2(=O)=O,0.2210705327517166,15
[1*]C1(C)CC[C@H]([NH+](CC)CC2CC2)[C@H]1O,0.2210705327517166,15
[1*]C1(C)[C@@H]2CC[C@@]1(C)[C@@H]([NH2+]CC(=O)NCC)C2,0.2204155075111935,17
[1*]NC(=O)C[NH2+][C@H]1C[C@H]2CC[C@]1(C)C2(C)C,0.2204155075111935,16
[1*][C@]12CC[C@H](C[C@@H]1[NH2+]CC(=O)NCC)C2(C)C,0.2204155075111935,17
[1*]N[C@@H]1C[C@@H](C)CC[C@@H]1C(C)C,0.21984231342049068,12
[1*]C1(C)CC[C@@H]2[NH2+]C[C@@](C)(CC(C)C)O[C@H]21,0.2197176872010206,16
[1*]C[C@]1(C)C[NH2+][C@H]2CCC(C)(C)[C@@H]2O1,0.2197176872010206,14
[1*][C@H]1CCN(C)C(=O)C1(C)C,0.2196303185102306,11
[1*]N1CC[C@H](C)C(C)(C)C1=O,0.2196303185102306,11
[1*][C@@H]1C(C)(C)[C@H]2CC[C@]1(C)C2,0.2194684327961066,11
[1*]C1(C)[C@H]2CC[C@](C)(C2)[C@@H]1[NH2+][C@@H]1CCNC1,0.2194684327961066,16
[1*][C@@H]1CCC[C@]2(CC1)C(=N)NC(=O)N2C(C)C,0.2193688364588445,17
[1*]C(C)N1C(=O)NC(=N)[C@@]12CCC[C@@H](C)CC2,0.2193688364588445,17
[1*]C[C@@]1(O)CCC[C@H](C)[C@H]1C,0.2192645048267573,11
[1*][C@]1(COC(C)C)CCC[C@H](C)[C@H]1C,0.2192645048267573,14
[1*][C@@]1(O)CCC[C@H](C)[C@H]1C,0.2192645048267573,10
[1*]OS(=O)(=O)[C@@H]1C(=O)[C@]2(C)CC[C@H]1C2(C)C,0.2192506356654906,16
[1*]C1(C)[C@@H]2CC[C@@]1(C)C(=O)[C@H]2S(=O)(=O)OC,0.2192506356654906,16
[1*][C@]12CC[C@H]([C@H](S(=O)(=O)OC)C1=O)C2(C)C,0.2192506356654906,16
[1*]O[C@@H]1C[C@@H](C)CC[C@@H]1C(C)C,0.21923124315247033,12
[1*]C(C)[C@@H]1CC[C@H](C)C[C@H]1OCc1cccc(N)n1,0.2192288657210968,19
[1*]C(C)[C@H]1CC[C@H](C)C[C@H]1NC(=O)c1cn(C)nc1CC,0.2191728965065579,21
[1*]N[C@H]1CC[C@H](C)C[C@H]1C,0.2190306226217134,10
[1*][C@H]1CC[C@H](NC2=[NH+][C@@H](C(C)C)CS2)[C@H](C)C1,0.2190306226217134,17
[1*][C@@H]1CCCC(C)(C)CC1,0.218850407186483,10
[1*]C1(C)CCC[C@@H]([C@H](O)CC)CC1,0.218850407186483,13
