frag,score,size
[1*]OC(=O)C1=C(C)NC(C)=C(C(=O)OC[C@@H]2CCCO2)[C@@H]1c1cccc(Br)c1,0.6196196990320526,28
[1*]OC(=O)C1=C(N)Oc2[nH]nc(C)c2[C@@H]1c1ccccc1C,0.6183469424008423,22
[1*]C1=C(N)Oc2[nH]nc(C)c2[C@@H]1c1ccccc1C,0.6183469424008423,19
[1*]C1=C(C(=O)OCC)[C@@H](c2ccccc2C)c2c(C)n[nH]c2O1,0.6183469424008423,23
[1*]CC1=C(C(=O)OCC)[C@H](c2cc([N+](=O)[O-])ccc2Cl)n2ncnc2N1,0.6179143806533247,26
[1*]c1ccc([N+](=O)[O-])cc1[C@H]1C(C(=O)OCC)=C(COC)Nc2ncnn21,0.6179143806533247,27
[1*]C(=O)C1=C(COC)Nc2ncnn2[C@H]1c1cc([N+](=O)[O-])ccc1Cl,0.6179143806533247,25
[1*]C(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1cccc(Cl)c1,0.609449400220044,22
[1*]C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1ccccc1,0.6085806194501846,19
[1*]C(=O)C1=C(N)N2C(=O)[C@H](C)SC2=C(C(=O)OC)[C@H]1c1ccco1,0.6085806194501846,24
[1*]COC(=O)C1=C(N)N2C(=O)[C@H](C)SC2=C(C(=O)OC)[C@H]1c1ccco1,0.6085806194501846,26
[1*]OC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1ccccc1,0.6085806194501846,22
[1*]C1=C2S[C@@H](C)C(=O)N2C(N)=C(C(=O)OCC)[C@@H]1c1ccco1,0.6085806194501846,23
[1*]OCCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1ccccc1,0.6085806194501846,25
[1*]C(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccc(Br)cc1,0.606976978666884,27
[1*][C@@H]1CC2=C(C(=O)[C@@H]1C(=O)OC)[C@H](c1ccc(Br)cc1)C(C(=O)OCC)=C(C)N2,0.606976978666884,29
[1*]OCCOC(=O)C1=C(C)NC(=O)C[C@@H]1c1cccc(Cl)c1Cl,0.606976978666884,23
[1*]COC(=O)C1=C(C)NC2=C(C(=O)[C@H](C(=O)OC)[C@H](C)C2)[C@@H]1c1ccc(Br)cc1,0.606976978666884,29
[1*]C1=C(C(=O)OCCOc2ccccc2)[C@@H](c2cccc(Cl)c2Cl)CC(=O)N1,0.606976978666884,28
[1*]C(=O)C1=C(C)NC(=O)C[C@@H]1c1cccc(Cl)c1Cl,0.606976978666884,19
[1*]C1=C(C(=O)OCCCC)[C@@H](c2ccccc2C)n2ncnc2N1,0.6065678266293777,24
[1*]COC(=O)C1=C(C)Nc2ncnn2[C@@H]1c1ccccc1C,0.6065678266293777,22
[1*]c1ccccc1[C@@H]1C(C(=O)OCCCC)=C(C)Nc2ncnn21,0.6065678266293777,24
[1*]OC(=O)C1=C(C)Nc2[nH]ncc2[C@@H]1c1ccccc1,0.6060915267313264,20
[1*][C@@H]1C(C(=O)OC)=C(C)Nc2[nH]ncc21,0.6060915267313264,15
[1*]C1=C(C(=O)OC)[C@@H](c2ccccc2)c2cn[nH]c2N1,0.6060915267313264,20
[1*]OC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)O[C@@H](C)CC)[C@@H]2c1ccccc1C,0.6036611463901059,31
[1*][C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)O[C@@H](C)CC)[C@@H]2c1ccccc1C,0.6036611463901059,28
[1*]C1=C(C)OC(=O)[C@@]12C(C(=O)OC)=C(N)N(C)c1ccccc12,0.6030226891555273,23
[1*]N1C(N)=C(C(=O)OC)[C@@]2(C(=O)OC(C)=C2C(=O)OCC)c2ccccc21,0.6030226891555273,27
[1*]C1=C(C(=O)OC)[C@@]2(C(=O)OC(C)=C2C(=O)OCC)c2ccccc2N1C,0.6030226891555273,27
[1*]C1=C(COC(=O)c2oc3c(F)cccc3c2C)NC(=O)N[C@H]1C,0.6023552593005889,24
[1*]c1cccc2c(C)c(C(=O)OCC3=C(C(=O)OCC)[C@H](C)NC(=O)N3)oc12,0.6023552593005889,28
[1*][C@@H]1C(C(=O)OCC)=C(C)NC2=C1C(=O)CCC2,0.5999465883614732,18
[1*]c1c(Cl)cc(Cl)cc1[C@@H]1NC(=O)NC(c2ccccc2)=C1C(=O)OCC,0.5997075310574459,27
[1*]OC(=O)C1=C(c2ccccc2)NC(=O)N[C@H]1c1cc(Cl)cc(Cl)c1OC,0.5997075310574459,27
[1*]C1=C(C(=O)OCC)[C@H](c2cc(Cl)cc(Cl)c2OC)NC(=O)N1,0.5997075310574459,23
[1*]C1=C(N)n2c(s/c(=C\C(=O)OC)c2=O)=C(C(=O)OCC)[C@H]1c1ccccc1F,0.599144689515278,29
[1*]C(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1cccc(F)c1,0.599144689515278,27
[1*]OC(=O)/C=c1\sc2n(c1=O)C(N)=C(C#N)[C@H](c1ccccc1F)C=2C(=O)OCC,0.599144689515278,30
[1*][C@H]1CC2=C(C(=O)[C@H]1C(=O)OC)[C@H](c1cccc(F)c1)C(C(=O)OCCC)=C(C)N2,0.599144689515278,30
[1*]C1=c2s/c(=C\C(=O)OC)c(=O)n2C(N)=C(C#N)[C@@H]1c1ccccc1F,0.599144689515278,26
[1*]OC(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OCCC)[C@H]2c1cccc(F)c1,0.599144689515278,30
[1*]OC(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)OC)[C@@H](C)C2)[C@H]1c1ccccc1C,0.5978150957749298,28
[1*]c1nc(NC(=O)[C@H]2C[C@@H]2c2ccccc2Cl)sc1C(=O)OC,0.596463939202724,23
[1*]OC(=O)c1sc(NC(=O)[C@H]2C[C@@H]2c2ccccc2Cl)nc1C,0.596463939202724,23
[1*]c1[nH]c(C(=O)N2CC[C@@H](C)c3ccccc32)c(C)c1C(=O)OCC,0.5931710140017395,25
[1*][C@@H]1CCN(C(=O)c2[nH]c(C)c(C(=O)OCC)c2C)c2ccccc21,0.5931710140017395,25
[1*]c1c(C(=O)N2CC[C@@H](C)c3ccccc32)[nH]c(C)c1C(=O)OCC,0.5931710140017395,25
[1*]C1=C(C)NC(=O)[C@@]12C(C(=O)OCC)=C(N)Oc1ccccc12,0.5923488777590923,23
[1*]c1ccccc1[C@H]1NC(=O)NC(C[NH+]2CCOCC2)=C1C(=O)OCC,0.5923488777590923,26
[1*]Oc1ccccc1[C@H]1NC(=O)NC(C[NH+]2CCOCC2)=C1C(=O)OCC,0.5923488777590923,27
[1*]C1=C(C[NH+]2CCOCC2)NC(=O)N[C@@H]1c1ccccc1OC,0.5923488777590923,23
[1*]C1=C(C(=O)OCC)[C@@]2(C(=O)NC(C)=C2C(=O)OCC=C)c2ccccc2O1,0.5923488777590923,28
[1*]COC(=O)C1=C(N)Oc2ccccc2[C@]12C(=O)NC(C)=C2C(=O)OCC=C,0.5923488777590923,28
[1*][C@H]1C(C(=O)OC(C)C)=C(C)NC2=C1C(=O)[C@@H](C(=O)OC)[C@@H](C)C2,0.5919690451597536,24
[1*]C(=O)[C@@H]1C(=O)C2=C(C[C@@H]1C)NC(C)=C(C(=O)OC(C)C)[C@@H]2c1ccccc1C,0.5919690451597536,29
[1*]C1=C(C(=O)OCC)[C@@H](c2ccc(CC)cc2)C2=C(CCCC2=O)N1,0.5904437765029023,25
[1*]C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1ccc(CC)cc1,0.5904437765029023,21
[1*]C(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccccn1,0.5897678246195884,23
[1*]CCCCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccccn1,0.5897678246195884,28
[1*]CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccccn1,0.5897678246195884,26
[1*]C1=C(C)NC(=O)N[C@H]1c1c(OC)ccc2ccccc12,0.5880428492239017,21
[1*]Oc1ccc2ccccc2c1[C@@H]1NC(=O)NC(C)=C1C(=O)OC,0.5880428492239017,24
[1*]COC(=O)C1=C(C)Nc2nnnn2[C@@H]1c1ccccc1OCC,0.5877538136452586,24
[1*]COc1ccccc1[C@@H]1C(C(=O)OCC=C)=C(C)Nc2nnnn21,0.5877538136452586,25
[1*][C@@H]1C(C(=O)OC)=C(C)NC2=C1C(=O)CC(C)(C)C2,0.5853140973807077,19
[1*]C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1cccc(Cl)c1,0.5853140973807077,22
[1*]C(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@H]1c1ccccn1,0.5851002840046673,23
[1*]C(=O)C1=C(C)NC2=NC(SCC=C)=NC(=O)[C@H]2[C@@H]1c1ccccc1,0.5848976518656018,25
[1*]CSC1=NC(=O)[C@@H]2C(=N1)NC(C)=C(C(=O)OCC)[C@H]2c1ccccc1,0.5848976518656018,26
[1*][C@H]1C(C(=O)OC)=NC2=C1C(=O)C[C@H](c1ccccc1Cl)C2,0.5829286622243913,22
[1*]OC(=O)C1=NC2=C(C(=O)C[C@H](c3ccccc3Cl)C2)[C@H]1C,0.5829286622243913,22
[1*]COC(=O)C1=C(C)OC(N)=C(C(=O)OCC)[C@@]12C(=O)Nc1ccccc12,0.5823490660957641,27
[1*]OC(=O)C1=C(N)OC(C)=C(C(=O)OCC=C)[C@]12C(=O)Nc1ccccc12,0.5823490660957641,27
[1*]C1=C(C(=O)OCC)[C@H](c2ccccc2OCC)NC(=O)N1,0.5823490660957641,22
[1*]C1=C(N)OC(C)=C(C(=O)OCC=C)[C@]12C(=O)Nc1ccccc12,0.5823490660957641,24
[1*]Oc1ccc(C2=CC(=O)[C@H](C(=O)OCC)[C@@H](c3ccccc3Cl)C2)cc1OC,0.582222509739582,29
[1*]C1=CC(=O)[C@H](C(=O)OCC)[C@@H](c2ccccc2Cl)C1,0.582222509739582,20
[1*]C(=O)[C@H]1C(=O)C=C(c2ccc(OC)c(OC)c2)C[C@@H]1c1ccccc1Cl,0.582222509739582,27
[1*]C1=C(C)NC2=NC(SC)=NC(=O)[C@@H]2[C@@H]1c1ccccn1,0.5799686511904211,21
[1*]C1=NC(=O)[C@H]2C(=N1)NC(C)=C(C(=O)OCC)[C@H]2c1ccccn1,0.5799686511904211,24
[1*]n1nc(C)c2c1N=C(O)CS[C@H]2c1ccccc1Cl,0.5799686511904211,20
[1*]COC(=O)Cn1nc(C)c2c1N=C(O)CS[C@H]2c1ccccc1Cl,0.5799686511904211,25
[1*]C1=Nc2c(c(C)nn2CC(=O)OCC)[C@H](c2ccccc2Cl)SC1,0.5799686511904211,25
[1*]OC(=O)C1=C(C)NC2=NC(SC)=NC(=O)[C@@H]2[C@@H]1c1ccccn1,0.5799686511904211,24
[1*]COC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@@H]1c1cc(Cl)c(O)c(OC)c1,0.5798992893948982,27
[1*]c1cc([C@@H]2C(C(=O)OCC)=C(C)NC3=C2C(=O)CCC3)cc(Cl)c1O,0.5798992893948982,26
[1*]Oc1cc([C@@H]2C(C(=O)OCC)=C(C)NC3=C2C(=O)CCC3)cc(Cl)c1O,0.5798992893948982,27
[1*]C(=O)C1=C(N)Nc2ccccc2[C@@]12C(=O)OC(C)=C2C(=O)OC(C)(C)C,0.5798335076138013,27
[1*]OC(=O)C1=C(C)OC(=O)[C@]12C(C(=O)OCC)=C(N)Nc1ccccc12,0.5798335076138013,26
[1*]C(C)(C)OC(=O)C1=C(C)OC(=O)[C@]12C(C(=O)OCC)=C(N)Nc1ccccc12,0.5798335076138013,29
[1*]SC1=NC(=O)[C@H]2C(=N1)NC(C)=C(C(=O)OCC)[C@H]2c1ccc(Cl)cc1,0.5798335076138013,26
[1*]CCSC1=NC(=O)[C@H]2C(=N1)NC(C)=C(C(=O)OCC)[C@H]2c1ccc(Cl)cc1,0.5798335076138013,28
[1*]Oc1ccccc1[C@H]1NC(=S)NC(C)=C1C(=O)OC,0.5797710356524485,20
[1*]OC(=O)C1=C(C)NC(=S)N[C@@H]1c1ccccc1OCC(=O)N1CCCCCC1,0.5797710356524485,29
[1*]C1=C(C)NC(=S)N[C@@H]1c1ccccc1OCC(=O)N1CCCCCC1,0.5797710356524485,26
[1*]C1=C(CSc2nc(C)ccc2C#N)OC(N)=C(C#N)[C@H]1c1ccccc1Cl,0.5797116298389154,28
[1*]OC(=O)C1=C(CSc2nc(C)ccc2C#N)OC(N)=C(C#N)[C@H]1c1ccccc1Cl,0.5797116298389154,31
[1*]CSc1nc(C)ccc1C#N,0.5797116298389154,12
[1*]C1=C(C(=O)OC)[C@H](c2ccccc2Cl)C(C#N)=C(N)O1,0.5797116298389154,21
[1*][C@H]1CO[C@@H](c2ccccc2Cl)CN1Cc1cn[nH]c1C(=O)OCC,0.5773502691896257,25
[1*]Oc1ccccc1[C@H]1CC(=O)NC(C)=C1C(=O)OC[C@@H]1CCCO1,0.5773502691896257,25
[1*]c1c(Cl)cccc1[C@@H]1C(C(=O)OCC)=C(N)Oc2nc([O-])[nH]c(=O)c21,0.5773502691896257,26
[1*]c1ccccc1[C@H]1CC(=O)NC(C)=C1C(=O)OC[C@@H]1CCCO1,0.5773502691896257,24
[1*][C@H]1CC(=O)NC(C)=C1C(=O)OC[C@@H]1CCCO1,0.5773502691896257,18
[1*]c1nc2c(c(=O)[nH]1)[C@H](c1cccc(Cl)c1Cl)C(C(=O)OCC)=C(N)O2,0.5773502691896257,26
[1*]OC(=O)c1[nH]ncc1CN1C[C@H](c2ccccc2Cl)OC[C@@H]1C,0.5773502691896257,24
[1*]COC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)[C@@H]1c1ccc(C(=O)OC)cc1,0.5748986646151399,29
[1*]Cc1cc(=O)c2c(o1)[C@H](c1ccc(C(=O)OC)cc1)C(C(=O)OCC)=C(N)O2,0.5748986646151399,29
[1*]OC(=O)C1=C(N)Oc2c(oc(CO)cc2=O)[C@@H]1c1ccc(C(=O)OC)cc1,0.5748986646151399,28
[1*]n1c(=O)c2c(n(C)c1=O)NC(C)=C(C(=O)OCC(C)C)[C@H]2c1cccc(Cl)c1Cl,0.5748986646151399,30
[1*]c1c(Cl)cccc1[C@@H]1C(C(=O)OCC(C)C)=C(C)Nc2c1c(=O)n(C)c(=O)n2C,0.5748986646151399,30
[1*]c1cccc([C@@H]2C(C(=O)OCC(C)C)=C(C)Nc3c2c(=O)n(C)c(=O)n3C)c1Cl,0.5748986646151399,30
[1*]COC(=O)C1=C(C)Nc2ncnn2[C@@H]1c1cc(Cl)c(OC)c(OC)c1,0.57476703355111,26
[1*]OC(=O)C1=C(C)Nc2ncnn2[C@@H]1c1cc(Cl)c(OC)c(OC)c1,0.57476703355111,25
[1*][C@@H]1C(C(=O)OCC)=C(C)Nc2ncnn21,0.57476703355111,16
[1*]C1=C(CN2CCCc3ccccc32)NC(=O)N[C@H]1C,0.5746957711326909,20
[1*]C1=C(N)N2C(=O)C=C(C(=O)OC)SC2=C(C(=O)OCC)[C@H]1c1ccc(OC)cc1,0.5725983343138682,30
[1*]C1=CC(=O)N2C(N)=C(C#N)[C@H](c3ccc(OC)cc3)C(C(=O)OCC)=C2S1,0.5725983343138682,28
[1*]OC(=O)C1=CC(=O)N2C(N)=C(C#N)[C@H](c3ccc(OC)cc3)C(C(=O)OCC)=C2S1,0.5725983343138682,31
[1*]C(=O)c1c(C)[nH]c(C(=O)N2CCC(OCc3ccccc3C)CC2)c1C,0.5724780279075999,27
[1*]COC(=O)c1s/c(=N/C(=O)Cn2nc(-c3ccccc3Cl)ccc2=O)[nH]c1C,0.5724780279075999,29
[1*]C1=C(C(=O)OCc2ccc(C)cc2)[C@H](c2ccccc2OC(C)C)NC(=O)N1,0.5724780279075999,29
[1*]OC(=O)C1=C(C)NC(=O)N[C@H]1c1ccccc1OC(C)C,0.5724780279075999,22
[1*]Oc1ccccc1[C@@H]1NC(=O)NC(C)=C1C(=O)OCc1ccc(C)cc1,0.5724780279075999,27
[1*]C(=O)c1s/c(=N/C(=O)Cn2nc(-c3ccccc3Cl)ccc2=O)[nH]c1C,0.5724780279075999,27
[1*]c1ccccc1COC1CCN(C(=O)c2[nH]c(C)c(C(=O)OCC)c2C)CC1,0.5724780279075999,29
[1*]c1[nH]/c(=N\C(=O)Cn2nc(-c3ccccc3Cl)ccc2=O)sc1C(=O)OCC,0.5724780279075999,29
[1*]CC1=C(C(=O)OC)[C@@H](c2ccccc2C)NC(=O)N1,0.5722181649673349,20
[1*]OC(=O)c1c(COc2ncnc3ccccc23)[nH]c(C(=O)OC)c1C,0.5722181649673349,26
[1*]c1c(C(=O)OC)[nH]c(COc2ncnc3ccccc23)c1C(=O)OC,0.5722181649673349,26
[1*]C1=C(CN2CCC[C@H](C)C2)NC(=O)N[C@@H]1c1ccccc1C,0.5722181649673349,23
[1*]c1[nH]c(COc2ncnc3ccccc23)c(C(=O)OC)c1C,0.5722181649673349,23
[1*]COC(=O)C1=C(N)OC2=C(COC(C)=C2)[C@H]1c1ccc(Cl)cc1Cl,0.5720775535473553,25
[1*]c1ccc([C@@H]2C3=C(C=C(C)OC3)OC(N)=C2C(=O)OCC)c(Cl)c1,0.5720775535473553,25
[1*][C@@H]1N=C(C(=O)c2cc3ccccc3o2)C(C)=C1C(=O)OC,0.5717718748968655,22
[1*][C@@H]1NC(=O)NC(c2ccccc2)=C1C(=O)OCC,0.5709259755199763,19
[1*][C@H]1CC2=C(C(=O)[C@H]1C(=O)OC)[C@H](c1ccccc1OC)C(C(=O)OCC)C(C)=N2,0.5700877125495689,30
[1*]C1C(C)=NC2=C(C(=O)[C@@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1ccccc1OC,0.5700877125495689,26
[1*]Oc1ccccc1[C@H]1C2=C(C[C@H](C)[C@H](C(=O)OC)C2=O)N=C(C)C1C(=O)OCC,0.5700877125495689,30
[1*][C@@H]1C(C(=O)OCC)=C(C)Nc2nc(SCC=C)[nH]c(=O)c21,0.5699002761767402,22
[1*]c1c(C(=O)N(CCC)[C@H]2CCc3ccccc3C2)[nH]c(C)c1C(=O)OCC,0.5699002761767402,28
[1*]c1c(C)[nH]c(C(=O)N(CCC)[C@H]2CCc3ccccc3C2)c1C,0.5699002761767402,24
[1*]COC(=O)c1c(C)[nH]c(C(=O)N(CCC)[C@H]2CCc3ccccc3C2)c1C,0.5699002761767402,28
[1*]C(=O)C1=C(C)Nc2nc(SCC=C)[nH]c(=O)c2[C@@H]1c1cccc(F)c1,0.5699002761767402,26
[1*]c1cccc([C@@H]2NC(=O)NC(C)=C2C(=O)OCCc2ccccc2)c1,0.5697029081098076,26
[1*]OC(=O)C1=C(C)NC(=O)N[C@H]1c1cccc(Cl)c1,0.5697029081098076,19
[1*]C1=C(C(=O)OCc2ccc(OC)cc2)[C@@H](c2ccccc2)NC(=O)N1,0.5697029081098076,26
[1*]NC(=O)c1nnc2c(C(=O)OCC)cnn2c1N,0.5694947974514994,19
[1*]Oc1cc([C@H]2C(C(=O)OC)=C(C)Nc3ncnn32)ccc1OC,0.5694947974514994,24
[1*]c1nnc2c(C(=O)OCC)cnn2c1N,0.5694947974514994,16
[1*]c1cnn2c(N)c(C(=O)Nc3ccccc3Cl)nnc12,0.5694947974514994,21
[1*]COc1cc([C@H]2C(C(=O)OC)=C(C)Nc3ncnn32)ccc1OC,0.5694947974514994,25
[1*]c1ccc([C@H]2C(C(=O)OC)=C(C)Nc3ncnn32)cc1OCC,0.5694947974514994,24
[1*][C@@H]1C(C(=O)OCC(=O)C2=c3ccccc3=[NH+][C@@H]2C)=C(C)NN1C,0.5692750425533111,24
[1*][C@H]1[NH+]=c2ccccc2=C1C(=O)COC(=O)C1=C(C)NN(C)[C@@H]1C,0.5692750425533111,24
[1*]C1=C(C(=O)OCC(=O)C2=c3ccccc3=[NH+][C@@H]2C)[C@@H](C)N(C)N1,0.5692750425533111,24
[1*]C1=N[C@@H](C)C(C(=O)OC)=C1C,0.5681021979635119,12
[1*]OC(=O)C1=C(N)N2C(=O)[C@H](C)SC2=C(C(=O)OCC)[C@H]1c1ccc(O)cc1,0.567480306535024,28
[1*]C1=C(C(=O)OCC)[C@H](c2ccc(O)cc2)C(C(=O)OCC)=C2S[C@@H](C)C(=O)N12,0.567480306535024,29
[1*]COC(=O)C1=C2S[C@@H](C)C(=O)N2C(N)=C(C(=O)OCC)[C@@H]1c1ccc(O)cc1,0.567480306535024,29
[1*]C1=C(C)Nc2ncnn2[C@@H]1c1cc(Cl)c(OCC)c(OCC)c1,0.5672205306887108,24
[1*]COc1cc([C@@H]2C(C(=O)OC)=C(C)Nc3ncnn32)cc(Cl)c1OCC,0.5672205306887108,27
[1*]C(=O)C1=C2C(=O)N=C(CN(C)Cc3ccccc3C)N=C2O[C@H]1C,0.5672205306887108,25
[1*]CC1=NC(=O)C2=C(C(=O)OCC)[C@H](C)OC2=N1,0.5672205306887108,18
[1*]C(=O)C1=C(C)Nc2ncnn2[C@@H]1c1cc(Cl)c(OCC)c(OCC)c1,0.5672205306887108,26
[1*]N(C)C(=O)C1=N[C@@H](C)C(C(=O)OCC)=C1C,0.5672205306887108,17
[1*]OC(=O)c1ccoc1COC(=O)c1cc(=O)[nH]c2ccccc12,0.5669467095138409,24
[1*]OCc1occc1C(=O)OCC,0.5669467095138409,13
[1*]COC(=O)c1ccoc1COC(=O)c1cc(=O)[nH]c2ccccc12,0.5669467095138409,25
[1*]c1cccc([C@H]2C(C(=O)OCC=C)=C(C)Nc3[nH]c(=O)[nH]c(=O)c32)c1OC,0.565090905158132,28
[1*]Oc1c(OC)cccc1[C@H]1C(C(=O)OCC=C)=C(C)Nc2[nH]c(=O)[nH]c(=O)c21,0.565090905158132,29
[1*]c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)c1ccccc1,0.5647703225572138,23
[1*]C1=CN(Cc2ccccc2Cl)C=C(C(=O)OC)C1c1cccs1,0.5647703225572138,24
[1*]C1C(C(=O)OC)=CN(Cc2ccccc2Cl)C=C1C(=O)OC,0.5647703225572138,23
[1*]OC(=O)C1=CN(Cc2ccccc2Cl)C=C(C(=O)OC)C1c1cccs1,0.5647703225572138,27
[1*]Oc1cc2c(NC(=O)c3ccccc3)c(C(=O)OCC)[nH]c2cc1OC,0.5647703225572138,27
[1*]CCOC(=O)C1=N[C@H](C)C(C(C)=O)=C1C,0.5644325210301584,16
[1*]C1=C(C(C)=O)[C@@H](C)N=C1C(=O)OCCCn1c(=O)[nH]c2ccccc21,0.5644325210301584,26
[1*]COC(=O)C1=N[C@H](C)C(C(C)=O)=C1C,0.5644325210301584,15
[1*]COC(=O)c1c(C)[nH]c(C)c1C(=O)Cn1nnc2ccccc2c1=O,0.5644325210301584,26
[1*]NC(=O)c1c(C)[nH]c(C(=O)OCC)c1C,0.5644325210301584,16
[1*]C(=O)c1c(C)[nH]c(C)c1C(=O)Cn1nnc2ccccc2c1=O,0.5644325210301584,24
[1*]c1[nH]c(C(=O)OCC)c(C)c1C(=O)NCc1nc2ccccc2n1C,0.5644325210301584,26
[1*]N(CC(=O)C1=N[C@@H](C)C(C(=O)OC)=C1C)Cc1nc2ccccc2s1,0.5644325210301584,26
[1*]C1=C(C)NC(=O)N[C@@H]1c1ccc(-c2ccccc2)cc1,0.5640760748177662,21
[1*]C(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(-c2ccccc2)cc1,0.5640760748177662,23
[1*][C@H]1CC(=O)NC(C)=C1C(=O)OC[C@H]1CCCO1,0.5640760748177662,18
[1*]COC(=O)C1=C(C)NC(=O)C[C@@H]1c1ccccc1C,0.5640760748177662,20
[1*]c1cc([C@@H]2NC(=O)NC(c3ccccc3)=C2C(=O)OCC)c(Br)cc1O,0.5627314338711378,27
[1*]N1C(=O)N[C@H](c2ccccc2[N+](=O)[O-])C(C(=O)OCC)=C1C,0.5627314338711378,23
[1*]c1ccccc1[C@H]1NC(=O)N(Cc2ccccc2)C(C)=C1C(=O)OCC,0.5627314338711378,27
[1*]C1=C(CS(=O)(=O)c2ccccc2)NC(=O)N[C@@H]1c1cccc(Cl)c1,0.5627314338711378,25
